customer_id,internet_service,phone,multiple,online_security,online_backup,device_protection,tech_support
B724894,DSL,1,0,1,0,0,0
B72873,Fiber Optic,1,0,0,1,1,1
B733858,DSL,1,0,0,1,0,1
B738673,Fiber Optic,1,1,0,0,1,1
B738725,None,1,1,1,1,0,1
B739624,None,1,1,0,0,1,1
B740110,Fiber Optic,1,1,0,0,1,1
B745310,DSL,1,0,0,0,0,0
B749266,Fiber Optic,0,1,1,0,0,0
B74964,Fiber Optic,1,0,0,0,1,1
B749928,DSL,1,0,0,1,1,0
B75095,DSL,0,1,1,1,0,0
B75335,DSL,0,1,0,0,1,1
B754647,Fiber Optic,1,1,0,0,1,0
B755053,Fiber Optic,1,0,1,0,1,1
B756017,DSL,1,1,0,0,1,0
B758777,DSL,1,1,0,1,1,0
B759427,DSL,1,0,0,1,0,0
B770701,Fiber Optic,1,0,0,1,1,1
B773288,Fiber Optic,0,1,0,0,1,0
B773959,Fiber Optic,1,0,1,1,0,1
B782212,None,1,0,0,0,0,0
B782897,None,1,1,0,1,0,0
B785760,None,1,0,0,1,0,1
B786773,Fiber Optic,1,1,1,0,0,1
B788347,DSL,0,0,1,0,1,0
B789652,Fiber Optic,1,1,0,0,0,0
B79192,DSL,1,0,1,1,0,1
B794135,DSL,1,1,0,0,1,1
B796987,None,1,1,1,1,1,1
B800553,None,1,1,0,0,1,0
B803995,Fiber Optic,1,1,1,0,0,0
B813081,DSL,0,0,0,0,0,0
B813452,Fiber Optic,1,1,0,1,1,0
B813556,Fiber Optic,1,0,0,1,0,1
B816555,None,1,0,1,0,1,0
B817366,DSL,1,1,0,1,1,0
B824807,DSL,1,0,0,1,0,0
B826950,Fiber Optic,1,1,0,1,1,1
B82919,None,1,0,1,0,1,0
B831355,None,1,0,1,0,0,0
B831451,DSL,1,1,1,1,0,0
B83164,None,1,1,1,1,1,0
B836957,Fiber Optic,1,0,0,1,1,1
B84035,Fiber Optic,1,0,1,0,0,0
B840629,Fiber Optic,1,0,0,0,0,0
B842292,DSL,1,1,1,1,0,0
B844433,DSL,1,0,1,1,0,0
B846728,DSL,1,0,0,0,0,0
B847382,DSL,1,0,1,1,0,1
B848374,Fiber Optic,1,1,0,1,0,0
B850916,Fiber Optic,1,0,0,0,0,0
B852131,DSL,1,1,0,0,0,0
B854734,Fiber Optic,1,0,1,0,0,0
B857068,None,1,0,0,0,0,0
B866841,Fiber Optic,1,0,1,0,1,0
B870877,None,1,1,1,1,1,1
B871043,None,0,1,1,0,0,1
B872896,DSL,1,0,0,0,0,0
B87304,DSL,0,0,0,1,0,0
B873691,DSL,1,1,0,1,1,0
B874036,None,1,1,0,0,1,0
B879409,Fiber Optic,1,0,0,1,1,1
B882647,None,1,1,0,0,1,1
B883991,Fiber Optic,1,1,0,0,1,0
B891472,Fiber Optic,1,0,0,1,0,0
B894308,Fiber Optic,1,0,0,1,0,1
B899093,Fiber Optic,1,0,1,0,0,0
B905965,Fiber Optic,1,0,0,0,1,0
B908324,Fiber Optic,1,0,0,0,0,0
B912449,DSL,1,1,0,0,1,1
B91498,None,1,0,0,0,0,0
B91628,DSL,1,1,0,0,0,1
B918135,Fiber Optic,1,0,1,1,1,1
B918969,Fiber Optic,1,1,0,1,0,0
B919135,Fiber Optic,0,0,1,1,1,0
B920374,None,1,1,1,0,0,0
B920638,DSL,1,0,1,1,0,0
B921488,Fiber Optic,1,1,1,0,1,0
B921858,Fiber Optic,1,0,0,1,0,0
B93818,DSL,0,1,0,0,0,1
B940410,None,1,1,0,1,1,0
B94067,None,1,0,1,0,0,1
B947370,Fiber Optic,1,1,0,0,1,0
B947503,None,1,0,0,1,1,0
B949126,DSL,1,1,1,1,1,1
B950331,Fiber Optic,1,0,0,1,1,1
B950623,DSL,1,1,0,0,1,1
B950646,DSL,1,1,1,0,0,0
B954936,None,1,1,0,0,1,0
B958792,Fiber Optic,1,0,0,1,1,0
B959713,DSL,1,0,0,0,0,1
B961572,DSL,1,1,0,0,0,0
B961799,Fiber Optic,0,1,0,0,1,0
B964240,Fiber Optic,1,1,0,0,0,0
B967208,Fiber Optic,1,1,0,1,0,0
B968082,Fiber Optic,1,0,0,0,0,0
B969696,DSL,0,0,0,0,0,0
B971638,Fiber Optic,1,0,1,1,0,0
B980720,Fiber Optic,1,0,0,0,0,0
B981530,Fiber Optic,1,1,1,1,0,0
B981819,Fiber Optic,1,0,1,1,0,0
B982853,DSL,1,1,1,1,0,0
B988280,Fiber Optic,1,1,1,0,0,0
B989601,Fiber Optic,1,0,0,0,0,0
B991216,Fiber Optic,1,0,1,1,1,1
C00331,DSL,1,1,0,1,1,1
C09877,Fiber Optic,1,1,0,0,0,0
C101444,None,1,0,1,0,1,1
C102532,None,1,1,1,1,0,1
C103156,Fiber Optic,1,1,0,0,1,1
C106934,None,1,0,0,1,1,0
C110005,DSL,1,0,0,1,1,1
C112139,Fiber Optic,1,1,0,0,0,0
C116690,None,1,1,0,0,0,1
C120688,Fiber Optic,1,1,0,1,1,0
C124627,Fiber Optic,1,0,0,1,0,1
C125388,DSL,1,1,0,1,1,0
C125598,DSL,0,1,0,1,0,0
C127538,DSL,1,0,0,0,1,1
C129717,Fiber Optic,1,0,0,0,0,0
C130346,None,1,0,0,0,1,0
C130615,None,1,1,1,0,1,0
C137039,None,1,1,1,0,1,1
C137438,Fiber Optic,1,0,0,1,0,0
C138736,DSL,1,0,0,0,1,1
C139501,DSL,1,1,0,0,0,0
C139959,Fiber Optic,1,0,0,1,0,1
C141141,Fiber Optic,1,1,1,1,1,0
C142453,Fiber Optic,1,0,0,1,1,0
C143365,None,1,1,0,0,0,1
C14997,None,1,1,1,1,0,0
C152580,DSL,0,1,0,0,0,0
C155482,Fiber Optic,1,1,0,0,0,1
C158375,DSL,1,1,0,0,0,1
C160792,None,1,0,0,0,1,1
C162796,DSL,1,0,0,0,1,0
C167419,Fiber Optic,1,1,0,1,1,1
C167969,Fiber Optic,1,1,0,1,1,0
C170328,Fiber Optic,1,1,0,1,0,0
C17948,Fiber Optic,1,1,1,0,1,0
C182772,None,0,0,0,0,0,1
C186329,Fiber Optic,0,0,0,1,0,0
C18933,None,0,0,0,0,1,0
C189627,None,1,0,0,1,1,1
C190080,Fiber Optic,1,1,1,1,1,0
C200236,DSL,0,0,1,0,1,1
C202913,Fiber Optic,1,1,0,0,1,0
C203739,Fiber Optic,1,1,0,1,0,0
C209549,DSL,1,1,1,1,1,0
C215264,Fiber Optic,1,1,1,0,0,1
C219042,DSL,1,0,1,1,0,0
C221288,Fiber Optic,1,1,0,0,0,0
C22138,Fiber Optic,0,1,0,0,0,1
C224198,DSL,1,0,1,1,0,0
C229879,DSL,1,1,0,1,1,1
C230057,Fiber Optic,1,0,0,0,0,0
C230660,None,1,0,1,0,0,0
C230753,Fiber Optic,1,0,1,1,0,0
C230990,Fiber Optic,1,0,1,0,1,1
C231053,Fiber Optic,1,0,0,0,0,0
C234083,DSL,1,1,1,0,1,1
C234795,None,1,1,0,1,0,1
C242523,Fiber Optic,0,0,0,1,0,1
C242980,None,1,1,0,1,0,0
C243361,None,1,0,1,1,0,0
C245356,Fiber Optic,0,1,0,1,0,0
C250137,DSL,1,1,0,0,1,0
C25081,None,1,0,0,1,0,0
C250962,Fiber Optic,1,0,1,0,1,0
C25146,Fiber Optic,1,0,0,0,0,0
C252636,DSL,1,0,0,1,0,0
C256948,DSL,1,0,0,1,0,0
C260448,None,1,0,0,0,1,0
C26175,Fiber Optic,1,0,1,1,1,1
C271341,Fiber Optic,0,1,0,1,1,0
C274032,Fiber Optic,1,1,1,0,0,1
C276698,Fiber Optic,1,0,1,0,1,0
C279290,None,1,1,0,1,0,0
C27979,Fiber Optic,1,1,1,1,0,0
C280648,DSL,1,0,0,0,1,1
C28344,Fiber Optic,1,0,1,0,1,1
C288668,Fiber Optic,0,0,0,1,0,0
C28930,None,1,0,0,0,0,1
C289482,Fiber Optic,1,0,0,1,0,0
C289581,Fiber Optic,1,1,0,0,0,1
C290203,Fiber Optic,1,0,0,1,1,1
C294086,DSL,1,0,0,1,1,0
C294087,Fiber Optic,1,0,0,0,1,0
C299043,DSL,1,0,1,0,0,1
C302549,DSL,0,0,0,1,1,0
C30368,DSL,1,0,1,0,0,0
C304454,Fiber Optic,1,0,0,0,0,0
C305571,None,1,1,1,0,0,1
C306117,Fiber Optic,1,1,1,1,0,1
C30714,DSL,1,0,0,0,1,0
C308399,None,1,0,1,1,1,1
C309857,DSL,1,1,0,1,1,0
C311055,DSL,1,1,1,1,0,0
C312446,Fiber Optic,1,1,0,0,0,0
C313073,Fiber Optic,1,0,0,0,0,0
C315562,Fiber Optic,1,1,1,0,1,1
C320225,Fiber Optic,1,0,0,1,0,1
C324392,Fiber Optic,1,0,0,1,0,1
C326211,Fiber Optic,1,0,0,1,0,0
C326402,None,1,1,0,1,1,0
C336869,DSL,1,1,0,0,1,1
C341035,Fiber Optic,1,0,0,0,1,0
C341505,Fiber Optic,1,1,1,1,0,1
C34648,DSL,1,1,0,0,1,0
C354137,DSL,1,0,0,0,0,0
C355455,Fiber Optic,1,0,0,0,0,0
C356278,DSL,1,0,0,1,0,1
C357653,DSL,1,1,0,0,1,0
C35778,None,1,1,1,1,0,1
C359144,Fiber Optic,1,1,1,0,1,0
C359732,Fiber Optic,1,1,0,0,0,0
C360245,None,1,0,0,1,0,0
C360329,None,1,1,0,1,1,1
C360449,DSL,1,0,0,1,0,0
C363428,DSL,1,1,0,1,0,0
C36361,Fiber Optic,1,0,1,0,1,1
C364813,Fiber Optic,1,0,1,1,1,0
C366115,DSL,1,0,0,0,0,1
C367217,None,0,1,0,0,1,0
C36783,DSL,1,0,1,0,1,1
C373743,None,1,1,1,1,1,0
C374537,None,1,0,0,1,0,1
C37461,Fiber Optic,1,1,0,0,0,0
C37582,None,1,0,0,1,0,1
C380194,Fiber Optic,1,1,1,0,0,1
C383664,None,1,0,0,0,0,1
C383894,None,1,0,0,1,1,0
C383896,DSL,1,0,1,0,1,1
C384023,DSL,1,0,1,0,0,1
C384120,Fiber Optic,0,1,1,1,0,0
C385943,None,1,0,0,1,0,0
C387905,DSL,1,0,1,0,0,0
C398142,None,1,0,0,0,1,0
C399738,None,1,0,0,0,0,0
C400987,DSL,1,1,0,0,1,1
C40270,DSL,1,1,0,0,1,1
C405760,None,0,0,0,0,1,0
C406267,Fiber Optic,1,1,0,0,0,0
C406817,Fiber Optic,1,1,0,0,1,0
C416907,Fiber Optic,1,0,1,1,0,0
C421363,Fiber Optic,1,0,0,0,1,0
C423250,Fiber Optic,1,0,0,1,1,0
C426956,DSL,1,1,0,1,0,1
C431268,Fiber Optic,1,0,1,0,0,0
C432978,Fiber Optic,1,1,0,0,1,1
C436821,Fiber Optic,1,0,0,0,0,0
C440041,None,1,1,0,1,0,1
C444218,None,1,1,1,0,1,1
C445988,DSL,1,0,0,1,1,0
C449977,Fiber Optic,1,0,1,0,0,0
C450994,DSL,1,1,0,0,1,0
C451458,DSL,1,1,0,0,1,1
C45413,DSL,0,0,0,1,1,0
C454652,None,1,1,0,0,1,0
C454715,Fiber Optic,1,1,0,0,1,1
C455392,DSL,1,0,1,1,0,0
C459569,None,1,1,1,0,0,0
C461781,Fiber Optic,1,1,0,1,1,0
C461782,Fiber Optic,1,0,0,1,0,0
C468489,None,0,1,0,1,0,0
C469303,None,1,0,0,0,1,1
C47331,None,1,0,0,1,0,1
C477136,None,1,1,0,0,0,0
C48049,Fiber Optic,1,1,1,1,0,1
C48384,None,1,1,0,0,1,1
C484531,Fiber Optic,1,0,0,0,0,0
C485577,Fiber Optic,1,1,0,1,1,1
C486385,DSL,1,1,0,0,0,0
C486534,DSL,1,1,1,0,0,0
C491926,DSL,1,1,0,0,1,1
C494352,DSL,1,1,1,1,0,1
C495453,DSL,1,0,0,1,0,1
C496971,Fiber Optic,1,0,1,1,0,1
C501301,DSL,1,1,1,0,1,0
C501850,Fiber Optic,0,1,0,1,1,0
C503358,Fiber Optic,1,0,0,0,1,0
C504568,DSL,0,1,0,0,1,0
C505943,Fiber Optic,1,1,0,0,1,0
C512310,None,1,1,0,1,1,0
C515202,Fiber Optic,0,1,0,0,1,0
C517624,Fiber Optic,1,0,1,0,1,1
C518382,Fiber Optic,1,1,1,1,0,1
C523628,None,1,0,1,0,0,0
C525794,None,1,0,0,1,0,1
C526917,DSL,1,1,1,0,0,1
C530000,DSL,1,0,0,0,0,1
C533700,None,1,1,1,1,0,0
C533910,Fiber Optic,1,1,1,0,0,0
C534801,None,1,0,0,1,0,0
C540743,DSL,1,0,0,0,1,1
C542651,DSL,0,1,0,1,1,1
C543107,None,1,0,0,1,0,0
C544905,Fiber Optic,1,1,1,0,0,0
C548406,DSL,1,0,0,1,0,1
C551592,DSL,1,1,0,1,0,1
C552632,Fiber Optic,1,1,0,0,1,1
C554295,Fiber Optic,1,0,0,0,1,0
C555140,Fiber Optic,1,0,0,1,1,0
C555531,Fiber Optic,1,1,0,0,1,1
C557593,None,1,1,0,0,0,0
C565791,DSL,1,1,1,1,0,1
C582722,None,1,0,0,0,1,1
C584467,Fiber Optic,1,0,0,1,0,0
C585212,Fiber Optic,1,1,0,0,0,0
C585619,DSL,1,1,0,0,0,1
C586578,Fiber Optic,1,1,0,0,0,0
C595028,DSL,1,0,0,0,0,0
C595221,None,1,0,1,0,0,0
C601774,Fiber Optic,1,1,0,1,0,0
C602006,None,1,0,0,0,1,1
C60436,None,1,1,0,1,1,1
C607550,DSL,1,1,0,1,0,0
C607921,DSL,1,1,0,0,1,0
C61226,Fiber Optic,1,1,0,1,0,0
C612366,DSL,1,1,1,1,1,0
C612880,Fiber Optic,1,0,1,1,0,0
C613656,None,1,0,0,0,0,1
C615502,Fiber Optic,1,0,1,1,1,0
C615849,None,1,0,0,0,0,1
C618119,DSL,1,0,0,1,0,1
C618476,DSL,1,0,0,1,0,1
C618633,None,1,0,1,0,1,0
C620479,DSL,1,0,0,0,0,1
C621959,Fiber Optic,1,0,1,0,0,0
C624351,Fiber Optic,1,1,0,0,1,0
C62438,Fiber Optic,1,1,0,0,0,0
C627306,DSL,1,1,0,0,0,1
C628526,None,1,1,0,0,0,0
C629897,DSL,1,1,0,1,0,1
C63133,Fiber Optic,0,0,0,0,1,0
C632525,Fiber Optic,1,1,0,0,0,0
C632765,DSL,1,0,1,0,1,0
C634232,DSL,1,1,0,1,1,0
C635072,Fiber Optic,1,0,0,0,0,0
C637798,Fiber Optic,1,0,0,0,1,1
C641592,None,0,0,0,0,1,1
C643455,Fiber Optic,1,1,0,1,1,0
C647303,Fiber Optic,1,0,0,1,1,0
C655768,Fiber Optic,1,1,1,0,0,0
C656475,Fiber Optic,1,0,0,1,0,1
C656702,None,1,0,1,1,0,1
C656833,Fiber Optic,1,0,0,1,0,0
C656853,Fiber Optic,1,1,0,1,0,0
C657224,Fiber Optic,1,0,1,1,0,0
C658180,None,1,1,0,0,0,0
C661614,Fiber Optic,1,0,0,0,0,0
C662599,Fiber Optic,1,0,1,1,0,0
C664539,Fiber Optic,1,0,1,1,0,0
C666897,DSL,1,0,0,1,0,0
C667596,Fiber Optic,0,1,0,1,0,0
C668339,Fiber Optic,1,1,0,1,0,0
C670730,Fiber Optic,1,0,1,0,0,0
C671723,Fiber Optic,1,1,1,1,1,0
C672333,DSL,1,1,0,0,1,0
C676642,Fiber Optic,1,0,0,0,0,0
C677416,Fiber Optic,1,1,1,0,1,0
C67850,Fiber Optic,1,1,1,1,0,0
C678911,DSL,1,0,1,1,1,1
C679778,Fiber Optic,1,0,0,1,0,0
C68339,None,1,0,0,0,0,0
C688406,Fiber Optic,1,0,1,1,1,0
C690204,Fiber Optic,1,0,0,1,0,0
C693256,DSL,1,1,0,0,0,0
C695447,Fiber Optic,1,1,0,0,1,0
C696811,DSL,1,1,0,0,0,0
C697741,Fiber Optic,1,1,1,1,0,0
C700655,Fiber Optic,1,0,0,0,0,0
C702452,DSL,1,1,0,1,1,0
C704959,Fiber Optic,1,0,1,0,0,0
C707263,Fiber Optic,1,0,1,0,0,1
C708546,DSL,1,0,1,1,1,0
C708997,Fiber Optic,1,1,1,1,1,1
C710932,Fiber Optic,0,0,1,0,1,1
C712292,None,1,0,1,0,1,0
C717657,DSL,1,0,1,0,0,1
C72437,None,1,0,1,0,0,1
C726077,Fiber Optic,1,1,0,1,1,0
C726463,DSL,1,0,1,0,1,0
C729520,DSL,1,1,0,0,1,1
C73741,DSL,1,0,0,0,0,0
C739541,DSL,1,1,1,0,1,0
C740658,Fiber Optic,1,1,1,0,1,0
C742082,None,1,1,1,1,1,0
C742414,Fiber Optic,1,0,1,0,0,0
C744511,DSL,1,0,1,1,1,1
C749771,None,1,1,1,1,0,0
C753779,None,1,0,0,0,0,0
C757251,DSL,1,1,0,0,1,1
C761863,Fiber Optic,1,1,1,0,1,1
C764614,None,1,0,1,0,1,1
C765929,None,1,1,0,1,0,0
C774228,Fiber Optic,1,1,1,0,0,0
C779041,DSL,1,0,1,0,0,1
C783546,Fiber Optic,1,1,1,0,1,0
C78791,DSL,1,0,0,1,1,1
C789269,None,0,0,0,0,0,0
C79053,None,0,0,0,0,1,1
C793481,None,1,1,0,1,0,0
C801700,Fiber Optic,1,0,0,1,0,0
C802084,Fiber Optic,1,0,0,0,0,1
C805115,None,1,1,1,0,1,0
C808417,DSL,1,0,0,0,0,1
C810201,Fiber Optic,1,0,0,0,0,1
C810403,None,1,0,0,0,1,1
C812291,None,1,0,0,1,0,1
C813162,None,1,0,1,0,0,0
C816362,Fiber Optic,1,1,0,1,1,0
C816866,None,1,0,0,0,0,1
C81893,Fiber Optic,1,1,1,1,0,1
C81935,DSL,1,0,0,1,0,0
C822766,DSL,0,0,1,0,0,1
C825312,Fiber Optic,1,0,0,1,0,0
C827453,Fiber Optic,1,0,0,1,0,1
C829612,DSL,1,1,0,0,0,1
C830851,Fiber Optic,1,0,0,1,0,0
C834823,None,1,0,0,0,0,0
C834935,Fiber Optic,1,0,0,0,0,0
C838302,Fiber Optic,1,1,1,0,0,1
C841625,DSL,1,0,1,0,0,1
C843114,None,1,0,0,1,0,1
C843272,DSL,1,1,0,0,1,1
C850954,Fiber Optic,0,1,0,1,0,0
C852951,DSL,1,1,0,1,0,0
C857014,DSL,1,0,0,0,0,0
C859659,Fiber Optic,1,0,0,0,1,0
C867426,Fiber Optic,1,1,1,0,1,1
C867654,DSL,1,0,1,0,1,0
C86799,DSL,1,0,0,0,1,0
C875335,DSL,1,1,1,0,0,0
C875992,DSL,1,0,0,0,1,0
C883014,Fiber Optic,1,1,1,1,1,1
C883607,DSL,1,1,0,0,1,0
C884701,Fiber Optic,1,1,0,0,0,0
C885204,DSL,1,1,0,1,1,0
C892689,Fiber Optic,1,0,0,0,0,0
C893064,Fiber Optic,1,1,0,1,0,1
C894386,DSL,1,0,0,1,1,1
C895790,Fiber Optic,1,1,0,0,1,0
C89879,Fiber Optic,0,1,1,1,0,0
C908760,Fiber Optic,1,1,1,0,0,0
C909763,None,1,0,1,0,1,0
C910043,Fiber Optic,1,0,0,1,0,1
C910095,DSL,1,1,0,1,0,0
C912709,Fiber Optic,1,1,0,1,0,0
C913229,None,1,1,0,0,0,0
C914865,None,1,0,1,1,1,0
C915618,None,1,0,1,1,1,1
C917569,Fiber Optic,1,1,1,0,0,0
C920444,DSL,1,1,1,0,1,0
C923364,Fiber Optic,1,1,1,0,1,1
C924454,Fiber Optic,1,0,1,1,1,1
C927130,DSL,1,0,1,0,0,1
C92877,DSL,1,1,0,1,1,0
C93992,Fiber Optic,1,1,0,0,1,0
C941074,DSL,1,1,1,0,1,0
C941408,Fiber Optic,1,0,0,0,1,0
C941787,Fiber Optic,1,1,0,1,0,0
C94744,Fiber Optic,0,0,1,0,0,0
C948796,None,1,1,0,1,0,0
C951645,Fiber Optic,1,1,1,1,0,1
C954172,DSL,1,1,1,0,0,1
C956479,DSL,1,1,0,1,1,0
C960158,DSL,1,1,1,0,1,0
C960228,DSL,1,0,0,0,1,0
C966412,Fiber Optic,1,0,1,0,0,1
C967245,DSL,1,1,1,0,1,0
C973588,DSL,1,0,0,1,0,0
C978360,Fiber Optic,1,0,0,0,0,0
C980527,DSL,1,1,0,0,1,1
C983145,None,1,0,0,1,1,0
C984974,Fiber Optic,1,0,0,0,0,0
C985142,DSL,1,1,0,1,0,1
C991909,DSL,1,1,0,0,0,1
C993846,None,1,1,1,1,1,0
D01059,None,0,0,1,1,1,1
D02602,None,1,0,1,1,1,0
D07038,DSL,1,0,1,1,1,0
D07066,None,1,0,1,0,0,0
D100013,None,1,1,1,0,0,1
D102709,DSL,1,0,1,0,0,0
D102792,Fiber Optic,1,0,0,0,0,1
D105017,Fiber Optic,1,0,1,1,0,0
D105234,Fiber Optic,1,0,0,0,0,0
D110610,Fiber Optic,1,1,0,1,1,1
D115503,DSL,1,0,0,0,1,0
D116664,DSL,1,1,1,0,0,0
D117185,DSL,1,1,0,0,1,1
D120097,Fiber Optic,0,1,0,0,0,1
D123626,None,1,1,0,0,0,0
D125547,Fiber Optic,1,0,1,0,1,0
D127586,Fiber Optic,1,0,1,0,0,1
D130964,Fiber Optic,1,0,0,1,0,0
D135530,DSL,1,0,0,0,0,0
D138886,DSL,1,1,0,1,0,0
D139779,DSL,1,0,0,1,0,0
D140678,Fiber Optic,0,1,0,0,0,0
D150042,DSL,1,1,0,1,1,0
D151650,None,1,0,0,1,0,1
D153017,Fiber Optic,1,0,0,1,1,0
D154460,Fiber Optic,1,1,0,0,0,0
D155978,Fiber Optic,0,0,1,1,1,0
D158705,Fiber Optic,1,0,0,1,0,1
D160442,DSL,1,0,0,0,0,1
D164540,DSL,1,1,1,0,1,0
D169453,Fiber Optic,1,0,0,1,1,0
D171933,DSL,1,1,0,0,0,0
D175468,Fiber Optic,1,0,1,0,0,0
D176597,Fiber Optic,1,1,0,1,0,0
D176700,Fiber Optic,1,0,0,1,0,1
D18475,DSL,1,0,0,0,0,1
D186284,None,1,1,1,0,1,1
D189112,None,1,0,0,0,0,1
D190616,DSL,1,0,0,0,1,1
D194859,None,1,0,0,1,1,0
D195797,Fiber Optic,1,1,0,1,1,1
D212939,None,1,0,0,1,0,0
D213521,None,1,0,1,0,0,1
D215686,Fiber Optic,1,1,0,0,0,0
D215990,DSL,1,0,0,1,0,0
D216382,DSL,1,0,1,0,0,0
D217513,None,1,1,1,1,0,0
D223410,Fiber Optic,1,0,0,0,1,0
D225235,Fiber Optic,1,0,0,0,0,1
D229153,Fiber Optic,1,0,0,0,0,0
D234125,None,1,1,0,0,0,0
D237643,Fiber Optic,1,1,0,1,1,0
D238077,DSL,1,1,1,0,1,0
D248807,DSL,1,0,0,0,1,0
D252802,Fiber Optic,1,1,0,0,1,1
D26059,Fiber Optic,1,0,0,0,1,1
D260697,Fiber Optic,1,0,1,1,0,0
D262797,Fiber Optic,1,1,0,0,1,0
D266802,Fiber Optic,1,0,0,1,0,0
D269899,Fiber Optic,0,1,0,0,1,1
D277330,Fiber Optic,1,0,0,1,0,0
D280771,Fiber Optic,1,1,0,0,1,0
D281561,Fiber Optic,1,1,0,0,0,0
D285013,Fiber Optic,0,1,0,0,1,1
D285590,Fiber Optic,1,0,0,0,1,0
D287693,DSL,1,0,0,0,0,1
D289914,None,1,0,0,0,0,1
D290234,Fiber Optic,1,0,0,1,0,0
D291600,Fiber Optic,1,0,0,1,0,0
D292409,None,1,0,1,0,1,1
D292974,None,1,0,1,1,0,1
D296668,DSL,1,1,1,0,1,0
D296869,DSL,1,1,0,0,0,0
D299114,None,1,0,1,0,1,0
D299357,None,1,0,1,0,0,0
D301136,Fiber Optic,1,0,0,0,1,1
D301934,DSL,1,1,1,0,1,0
D302447,DSL,1,0,0,1,1,0
D303600,DSL,1,0,0,1,0,1
D308819,DSL,1,1,0,1,1,0
D309783,DSL,1,0,1,1,0,1
D317154,Fiber Optic,1,0,1,1,1,0
D320942,DSL,1,0,0,1,0,0
D321119,DSL,0,1,1,0,0,0
D322615,Fiber Optic,1,0,0,1,0,0
D323193,Fiber Optic,1,0,1,0,0,0
D32957,DSL,1,0,0,0,1,1
D330603,Fiber Optic,0,1,1,1,1,0
D33088,None,1,1,0,1,1,0
D331766,Fiber Optic,1,1,0,0,0,0
D332841,None,1,1,0,0,1,1
D333249,Fiber Optic,1,1,0,0,1,0
D336318,Fiber Optic,1,0,0,0,1,0
D33792,Fiber Optic,0,0,1,0,0,0
D339447,DSL,1,1,0,0,0,0
D346820,DSL,1,0,0,0,0,0
D347113,Fiber Optic,1,1,0,0,0,0
D347239,Fiber Optic,1,0,0,0,0,1
D34981,DSL,1,1,0,0,1,1
D349937,DSL,1,0,0,0,0,1
D349985,None,0,1,1,1,1,1
D362144,Fiber Optic,1,0,1,0,1,0
D363707,None,1,0,0,0,1,0
D363991,Fiber Optic,1,0,0,1,0,0
D364470,None,1,0,0,1,0,0
D366186,None,1,1,0,0,0,0
D366434,DSL,1,0,0,0,1,0
D367103,DSL,1,1,0,0,0,0
D368442,DSL,1,0,0,0,0,0
D376081,DSL,1,0,1,0,1,0
D37619,None,1,0,0,1,0,1
D377681,DSL,1,0,1,0,1,1
D379784,None,1,1,1,0,0,1
D381287,DSL,1,0,0,0,1,0
D382079,Fiber Optic,1,1,1,0,0,1
D384724,None,1,0,0,1,1,1
D39042,None,1,1,1,0,0,1
D391430,None,1,0,0,0,1,1
D39279,Fiber Optic,1,0,0,1,0,0
D394318,Fiber Optic,1,0,0,0,0,1
D395665,Fiber Optic,1,1,1,1,0,1
D397663,Fiber Optic,1,0,1,0,0,1
D39809,Fiber Optic,1,0,1,0,1,0
D398300,Fiber Optic,1,0,0,0,1,1
D39869,Fiber Optic,1,1,0,0,1,1
D40159,Fiber Optic,0,0,0,1,1,1
D402022,DSL,1,0,0,0,0,0
D402096,None,1,1,0,1,1,1
D404489,Fiber Optic,1,0,0,0,0,0
D404497,Fiber Optic,1,1,0,1,1,0
D40474,None,1,1,0,1,0,0
D405206,DSL,1,1,1,0,1,1
D412136,DSL,1,1,0,0,0,0
D414965,Fiber Optic,1,0,1,0,0,0
D419396,Fiber Optic,0,0,1,0,1,0
D423729,DSL,1,1,0,1,1,0
D426377,None,1,1,0,1,0,0
D426768,None,1,0,0,0,0,0
D428991,DSL,1,0,0,0,0,1
D429172,DSL,1,1,0,1,0,0
D435398,None,0,1,0,0,0,0
D446145,DSL,1,1,1,0,1,0
D446709,Fiber Optic,1,1,1,0,0,0
D449561,Fiber Optic,0,0,0,1,0,0
D455065,DSL,1,0,1,0,0,0
D456001,DSL,0,0,1,1,1,0
D457155,DSL,1,1,0,1,0,1
D458687,None,0,1,1,1,1,0
D460465,DSL,1,1,0,0,0,0
D461453,DSL,0,0,0,0,0,1
D46232,Fiber Optic,0,0,0,1,0,1
D463575,DSL,1,0,1,0,0,1
D46478,DSL,1,0,1,0,1,0
D470800,DSL,1,0,0,1,0,0
D47677,Fiber Optic,1,0,0,1,0,0
D477172,Fiber Optic,1,1,0,0,1,0
D478815,DSL,1,0,0,1,0,0
D47888,DSL,1,0,0,1,1,0
D479344,Fiber Optic,1,1,0,1,0,0
D480469,None,1,1,0,0,1,0
D480755,None,1,1,0,1,1,0
D481847,DSL,1,1,0,1,0,0
D483202,Fiber Optic,1,1,1,0,1,0
D48608,DSL,1,0,1,0,0,0
D493050,Fiber Optic,1,0,0,1,1,1
D493302,DSL,1,1,1,0,1,1
D494080,Fiber Optic,1,1,1,0,0,1
D500075,None,1,0,1,0,1,1
D501659,Fiber Optic,1,0,1,0,0,1
D504035,DSL,1,0,0,0,1,0
D506699,DSL,1,1,1,0,0,1
D507423,Fiber Optic,0,0,1,0,0,0
D50805,Fiber Optic,1,0,1,0,0,0
D510020,Fiber Optic,1,1,0,1,0,1
